Riot Games Name,Riot Games Tag Line,Summoner Level,Summoner Id,Summoner Name,Summoner Points,Summoner Rank,Summoner Wins,Summoner Losses,Is Veteran?,Is Inactive?,Is Fresh Blood?,Is Hot Streak?,Summoner Tier
NTTD,8894,122,0QgAZd1gVudZxqapItdx8nPAJPEPfK3aCCttwvHTHB8HECcZ9JAsh5Zfbw,EscapeEloHell,537,I,103,88,False,False,True,False,Challenger
shiro neko,1002,429,qeKfR18pTvN_-SoGuEF_ZcRIvbYdDX3uWKxsrQ0FPTHQPLGqOLeQq6yVFQ,AØD Shirø Neko,737,I,223,175,False,False,False,False,Challenger
KND MinhBeso,1809,369,RnwCgob_fctAwtyPZJtZrlbrWqf2M6bsSs80X07d4wl9EceSzVf1glJdoQ,M1nhbeso,661,I,217,174,False,False,False,False,Challenger
dalton,4307,2,kWavXzU_3eUacncd8G0pw1JeKyRQc6IVEIAIe9EC4Gyijyz4sJ7jWMNU-w,IuckyIuke,657,I,119,90,False,False,True,False,Challenger
Đường Tank,14082,456,UCGRkTFuIS-h5Qj7dEd-k9kUjxiTndLn9R66RqJFsXkiiD7ln0XcSpqgyQ,PAJ ARE,630,I,224,167,False,False,True,False,Challenger
Crepe Sầuu Riêng,7701,191,Xmc8IYz7LZwqbHGSsK2NBHKNUwr1be97tfsXo1DNFZN3drsKMJtqdpYrbw,Crepe Sầuu Riêng,677,I,114,69,False,False,True,False,Challenger
VN Khánh Ly,8583,408,pIBDK4Ed33ZOT1YF9q06Gu1A9M845qPH3XzGBAtK_3BZw6IU6Wk1Et5N8w,Bố Mày là Emily,641,I,191,164,False,False,True,False,Challenger
01 01 04,gemlz,291,gpxb_y5cUh7CcCpI8VQjE5dWS-Ij4aETVijBfNpznXBng_g35OgocfgCUw,tao fan te liet,746,I,199,188,False,False,True,True,Challenger
Bơ không béo,1309,698,dG9NGEcqvZ8DWmdqa7qw81Yp32E_KS4NlitUgNuZRCz3TzfMxICxmy0WRw,Hải péo,525,I,229,206,False,False,True,True,Challenger
Đức Nguyên,DN19,386,YnKt3Ahhds5Fp1voLMi_bLER_meIadfjMYTjVyUnA7GJlWbzuTdC-p3Xqg,Đức Nguyên,675,I,212,167,False,False,True,True,Challenger
QQQQTàiQQQQ,VN2,27,_tXxc7Eibi-amUhxfkhANgxEFszbPqYliaDNlfkcN8lJ-ubR7ISGRO0Eyg,QQQQTàiQQQQ,524,I,152,111,False,False,True,True,Challenger
Squishy Tới Chơi,Hyy,280,mjI3JPM2Q5pwPL1ecfdX6jC2qfT5Qj1tuwYefCna9hfx5bKXBusZzXZHCQ,Shy oh Hyy,574,I,181,132,False,False,True,False,Challenger
D U K I H A N 1,666,672,LORssix7-sN25F3nniYu-tQiHHZR4amDDsoHXEuooh07NAKEz1B3sFmVEQ,D U K I H A N 1,1177,I,138,88,False,False,False,True,Challenger
SukiReiichi,0112,35,0V4vwAC9zsIwhg3RV8Sh95llbQsZwOTFneuPzSinBMOSMUMCyw7i8yZGsA,SukiReiichi,809,I,190,107,True,False,False,False,Challenger
Thắng Họ Đỗ,2908,419,OeUa9v0TSqpKSF_iyhPz98D03GAbAIp9HPHJg5pivdcNvNvTfiV4iZyT7g,LLAETUM,537,I,185,159,False,False,True,True,Challenger
ElIlSEN,666,45,P1JtwwpqXqOTkhEZJLhgVljzNFv5wz-O5pfC2NGC3gMnoR2RW9WX0dFP0w,ElIlSEN,884,I,161,112,False,False,True,False,Challenger
Lê Thành Đạt,1234,17,zuV90XuA1VQPA4gxImx-AGPeK-t_cZm6ouEiLeQ9n6ZvfboSOas-JEH3Bg,Táo Ngố,521,I,136,118,False,False,True,False,Challenger
NVT Gwen,9999,375,kS9-bNGLtBE1WcTQoNkrLXSKgCX67Zr5I33wp5u4R4EgplXmZvTly6h6Jg,VN NVT Gwen,781,I,202,144,False,False,False,False,Challenger
Jeff Justin,06073,200,zi3nN9HcG0FFVkNZQkjMysYg7R4hFP8avMbSeAhNN5T8AkrnjmT4550aKQ,Jeff Justin,673,I,124,83,False,False,True,True,Challenger
Park Jae Hyeok,Ruler,557,292yaaSh_0NMIBBPNQ9n5WJgwtoxTE160jACplzbG43rluW5gdyDc9uNkw,Park Jae Hyeok,531,I,202,177,False,False,True,False,Challenger
Liebert,8888,124,1mA2Yt3p49_Hdb2kOxO0c1ORsPYjYEgkq6u6-8jCIdepYZOzJLqhwsgekA,Liebert,1006,I,187,138,False,False,False,True,Challenger
Shenobi,Wind,583,4EwWnGCvah1wD7ARqtsrLl4GpPwgsDRG1_b3T89Y_jwhw_47YLkfy-MA5Q,Shenobi,525,I,98,62,False,False,True,False,Challenger
buồn ngủ,0311,453,XzAGqLrcu3i81CDKFMqrNwSWdwHlnTFt_oTe2HqYlsdWz2PZdeK0ylbJyw,nhin e a boi roi,610,I,122,86,False,False,False,False,Challenger
Destiny,Omega,245,YotP98SsfIptPF9s83DyLVfMGhlK6m_IfpzkxZ_raCkBR0lpE7rkVxTKOw,Sad Thủ Đơn Độc,516,I,190,141,False,False,True,False,Challenger
Minako Aino,2935,465,7JYAfNtw8of-_r9zH3HZI2jMeECl6QxkFH9kIyBW9eWsMM4xst7zcB3-5Q,FBA Trí Nguyễn,762,I,162,120,False,False,False,True,Challenger
Phú Ngao,NSHH,494,oxeDun3E9ATViFP7OWqE6L6dXj5PtLPlKqeEqgPwjjf19CluRCD-a8NwRg,Phú Ngao,554,I,79,46,False,False,True,False,Challenger
F F F F N Y A N,2610,209,zNPrBaZXbSi5WAD7HHbcveAJmt-pwtbwhxNW0tU7Rpr_DcM6tPYFs-ijjw,F U Ç K N Y A N,555,I,133,102,False,False,True,True,Challenger
chinhquytinhnhue,d3e25,148,d2-rpGnfr0i40dG98n9hjwvlPiFn8p5is_wthc2aiHCLvuLwVymRyVfuSw,L0wji,522,I,91,54,False,False,True,True,Challenger
E D 1 T H,EDITH,606,SWpzbJZmZui_5cWqAlFsbv3a0tfIcxCZoPe2y6KflXhkB9oIHTwNbtrYiw,E D 1 T H,590,I,137,105,False,False,True,False,Challenger
Hà Vân Phong,22035,119,gdUZTKchIAXUsem49WtkUn_qf74c-FEA8C1TUV2zW2X2NO_42VjyaOwpLQ,Lunar Blessing,582,I,122,81,False,False,True,False,Challenger
Is Ke7777,VN2,2,QFe9J6nrErzAiqAYWiTPXjnGuQncip0BfeQNxgBYmf2Rh2IhVUv_2DPNtw,Is Ke7777,547,I,288,257,False,False,True,False,Challenger
270399,vn11,67,e5XBsBII96NLi75t3nO2txJPYsTZHsUOhuLQxNdDF1NvB_Vc-qOUxJ7PpA,27 03 99C,592,I,167,124,False,False,True,False,Challenger
Đủ Có Chã,2618,267,z8qqFHjC79fFmo1nfnRfzWwUvgltq5L4SvspfBjghheUhUeKtRLfhWJd8A,Đủ Có Chã,652,I,185,162,False,False,False,True,Challenger
palirt,1906,818,JiH4j4rFRPmn8FD_Mpt9us4q2OKye_DZvqRwpf4dv8GyuhVFnhI4yufa3g,Palirt,540,I,89,58,False,False,True,False,Challenger
pk1,aaaaa,71,zRt0gUwrVVU_AfmWD4tdA3BNCYVhYdzSKw1EGIsCXoyHCpLDxoQ74_zNnQ,PRX someth1ng,1166,I,177,110,True,False,False,True,Challenger
Fom,2307,243,_3eynClSj9bBhx3Rt0IsuT2pn0bQ3bMW2MPS-5wlRAMMD0iAzRqUjMhBKA,Fỏm,552,I,222,182,True,False,False,False,Challenger
17None2,0217,1,cINxMHw4BGRkB8XpOf5ZQxzPDH7aOfYYK_STYUrPnlIeH05TeIf7S1f3VA,None172,625,I,88,57,False,False,True,False,Challenger
Hanni di top,10064,707,8g46KuauUACadma9dUNoBKIfNegopLkdqgxuzkvsdy-Y571ePjwl26tkIw,Bác Ben 10,936,I,258,209,False,False,True,False,Challenger
VNgLinhNhi,VN2,104,fwsSx5SuRFEnb45NI3m2Hecmq69gQYz_Iti0B7gHw6-VQS4O3xJQxeMMTQ,VNgLinhNhi,699,I,180,146,False,False,True,False,Challenger
Bố của bé Sữaa,VN2,95,M2MyzAjrr_GkYy2b1fZn7pvixvU9nmxAsR7nqMu3mkzKXxlpvYEfodWhuQ,Bố của bé Sữaa,582,I,115,81,False,False,True,False,Challenger
Anh Xe Ôm 69K,VN2,313,hlUvQygRUHo_G9BEiOe0yg7_NrNGBI10R32Jl3Fa4Aceqq_ii-xlAWonBQ,Anh Xe Ôm 69K,894,I,187,145,True,False,False,False,Challenger
HNZ MIDFEED,2002,23,N2Ucfkfp0rQkhEB6WnxPlAHHdn0wNSxuW_E_rApBs7V8fTMcNn7HdjXHTw,HNZ MIDFEEDD,1319,I,173,89,True,False,False,False,Challenger
W00As,VN2,30,db5QLQyZDN8Z4HUn4aXV_kf3CMn70oZiEotmGMJW8X1-8d74vzhZ6NXAAw,W00As,563,I,150,119,False,False,True,True,Challenger
Tuấn,15119,291,61cqYC6tHztUYRcgQJD7vHF__V4N144vQBKoJ05dWymJblp4Z5WkmfIDiA,Tuấn bé nhỏ,573,I,137,113,False,False,True,True,Challenger
Hatocchopro,6015,225,6fVqMSqSkHURtoNKES4x9kbO7pZiRNxyhKigD_QIzTQerg6GKa8N_F_RLg,mephistophelean,721,I,217,187,False,False,True,True,Challenger
Dasno,VN2,39,HZ2r1VKqPY5M-GP30aSCXBUVX0bKhEKWk4IFFmjWItboTowiusiFx4Te1Q,Dasno,821,I,269,226,True,False,False,False,Challenger
ShmilyHN,2003,234,iVvUW2P9NQSpeElzq6K6FvBMQn7exvDjUcQ7vNPkpVvV7UADGyGVYVdOLg,ergdfaw,560,I,223,169,False,False,True,True,Challenger
Không Còn Em 1,23101,17,l63Vn3U2RLQFU4H_o8XpOfrUenTmUK3mk0BfatoIRyy0FvEmhXnTAhvHWA,Không Còn Em 1,518,I,210,163,False,False,True,True,Challenger
pyuupnpay,yuna,521,aV4JyYho40BRl3YndEpbNqbP46yH9qe_eDDO8Ncly42QFbjNYfttjJ_bpw,pyuupnpay,730,I,133,110,False,False,False,False,Challenger
QUANG 17 TB,7066,314,OZ0BeizONFJQOVe0BhrHAiNNZ4Ti0WCdJBLKhP8upFCs44gDYoMYga7xhA,QUANG 17 TB,656,I,204,176,True,False,False,False,Challenger
Con Sâu Hoà Bình,3660,383,zJxxsHCdfEn3QWkeENr58tH4px4n-8qem7bF_8kevC0uo6Zb9FbT0-Yj0A,NNanami Kento,723,I,216,186,False,False,True,False,Challenger
MG Vianne,maiiu,395,3QQtqo0CUUsB8iRyIT82AEpNVRDBbHiwruJ5m6-v-muSp0LzjnOVkRE9Tg,MG Vianne,539,I,148,115,False,False,True,False,Challenger
apu,999,1,BgrxHD7PsuOa3-aGsyVBCR6lCMO2-LfjgiXS1BnDMSfTYnAXnwkhxGT4-g,APuuu,889,I,180,120,True,False,False,False,Challenger
TheOriginal,8640,2,uUA7TdhSbVg4S8Go8DwsPEK_uYzUJzdvpczn5WubiwK1eTxjgZGCkHLM5Q,D2F Darknesss,618,I,156,133,False,False,True,True,Challenger
Đần Đần,999,328,SWbZIH0dw_rEOuJ70gwl8dV0qfccYvLYjVR6iAepzd4Dya8tQpTphWWd-Q,Đần Đần,566,I,208,175,False,False,True,False,Challenger
FS Kenzou,1609,12,CyuHy9Xfg5KoADotvRlb5DQxLzq0AtBmuyZAYqF9G-ZocIg7M80qkB5bqQ,FS Kenzou,789,I,236,188,False,False,True,False,Challenger
p T K19,VN2,2,qTCggH8LewsgYpDRCGxqKc27wa43x2F8Bwa6vXFGiBNvw0J9YikfHb6mHQ,p T K19,644,I,184,181,False,False,True,False,Challenger
Võ Tín Nhân,VN2,750,zuX2qtn7zBrkrcRGbCDL_vJsxroOsajGv6i2C4dAeeuPSKe3te7MyJiUmg,Võ Tín Nhân,519,I,281,232,False,False,True,False,Challenger
AOE MALONG 94,VN2,89,SGpz7V8ySKrYuCUGbVOF8pSN4lus0pC3ZaLKIljJ-ZyohTj15dqzQoUjdA,AOE MALONG 94,668,I,228,196,False,False,True,False,Challenger
BoSieuRiii,88888,531,Cs21IEdS5_eOb9e0IpwqFG9nBZhH957kUE1g_z6OeefkpdSL1ghRvgbpUw,BọSiêuRì,997,I,175,121,False,False,False,True,Challenger
ducminhdz,001,393,X_cXY_v6xkshzahK_nwH6CDODoqZ9FxOq1tCaxtfXqL3ubh7QMIPZlPO-A,don phuong nyc,862,I,185,134,False,False,False,False,Challenger
Mozart,818,591,kox-nlTeH6ldQYCW7y-qY5XT9cqySyVAebChKkj5p9VAd2KCw4w_LMrboQ,MinhKínhChỉThủy,1067,I,209,140,True,False,False,False,Challenger
vux,nvx,190,HHVkxZcpiDD9ceSQEqXOnCTatMh6h4Zjd4V0LqukkEqulhTERaN8whJvPQ,paranoise,1010,I,174,118,True,False,False,True,Challenger
Vĩnh Quý,1412,603,iVsLfuPcf2l29rCAJ5Pva5ZvQbuxDPbad6dO2Kmu4KKVY4vcCoMJlYi0Sg,Vĩnh Quý,527,I,99,69,False,False,True,True,Challenger
SVM Xuân Chính,VN2,3,7CC3VHE2YLyz6fsF_LrdKEDvFHK_ueOyXjvmTtEBmOaJEx-UfCofWcZv0A,SVM Xuân Chính,534,I,175,123,False,False,True,False,Challenger
Maidenless,NTR,506,92rCPA7cpxzPJBaziqrpx-7anIyJdiWSZc90AMVmnNVyR0mVfEOpt0_cbg,MaidenlesŠ,514,I,72,36,False,False,True,True,Challenger
Souless,6320,295,LQO2AlnTRkt_ufjS3vktnfYI8P4xtvg-HliRFKuZE42gzwMVXURWCWBf3A,DJ Souless,828,I,131,105,False,False,False,False,Challenger
NG InKaa,2707,56,lCyUTEMmXwqDa3kGT7qD_VnGxlfNiykrkxuTh1DVIJgACgzj6AoECkJkPQ,NG TàiNăngTrẻ2k9,1142,I,193,132,True,False,False,False,Challenger
NguyenPro,123,22,NLku48Utwxs39ALkbI8XrSLZroDHXFPpFZ7Nq_087-GWyL6eFJ3UI5h2Zg,ENguyenProBuild,630,I,104,58,False,False,True,True,Challenger
NAxQuivo,VN2,7,fNKNj5cgXdQW9NcRmwLdpfbPMS44Un04t1aaQ_HTEc96hBuqmN-Lurc72A,NAxQuivo,637,I,207,172,False,False,True,False,Challenger
Đình Tuấn,2410,581,7SAXPankpN0-BaCCE6BZLDS36vew3kyHtim1Q19HKdr2GwoKR1LpaJ-GQg,Đình Tuấn1,916,I,147,81,False,False,False,True,Challenger
hhainam,VN2,40,tqypto96LRbFamWvX9CvkD7Wp_iNy_fpKcz8mweMQauK-MwF0IydoDPZmg,hhainam,516,I,76,41,False,False,True,False,Challenger
QThien1,777,25,OGNvuohTwHf2oGjri0c3D_arVEmqJn0Vv-J8Mda2Mamq0XHgeFeYK0l8IA,NeithQ,705,I,151,121,False,False,False,True,Challenger
04061997,04061,2,DRdrIrnKnN_DzlaRNFzZjl18CKrPcWqV7jHvVLDY7O4FZPz4PODL6XiYDw,cavalichen111,601,I,270,247,True,False,False,False,Challenger
HaUI ĐánhMấtEm,1234,243,bttFJp_Ab86LNIgdrS00aRrgB4zTN3WBZ2cGzJxE6B6szh_fB0I2TQKSnA,FlexLikeSena,964,I,160,121,True,False,False,False,Challenger
3 letter 8 words,1395,49,itE0Uh5kWp5Hhr5wCb6qbZ2vzGuojFX_J8eqLa4oDlMr7GvInZ7g1BRgbg,Em Cường Làm Lại,818,I,124,68,False,False,False,True,Challenger
Mạnh Chim Ưng,mcu,2,9WVufbYRGoHonQjGO-pzjQyBa1H0eLJFzBBNaKRAn7I-7TqQqpcTqzb4jQ,Mạnh Chim Ưng,1005,I,208,140,True,False,False,False,Challenger
TVQ 1,TVQ1,89,PtvjHyex0ohGf3ffLv173fLV-vjMM7TpVfMfP4s_D1Ej5JYnwDp4T5orZA,TVQ 1,962,I,216,156,True,False,False,False,Challenger
Noob Guy,VN2,301,_eWFAdnV8VFhTmZVDy24llxL0e5qZZMGci8VhS5rfHT0_klkZy9f3qxtxg,Noob Guy,589,I,231,202,True,False,False,False,Challenger
m1se,1506,315,HC76VajL9PEvOalh3YZYaTqnHjV4vdNJpWupDY95NCCR06Qe1WpkI_topw,m1se,836,I,150,109,False,False,False,False,Challenger
Khoái Ngực Lépp,0505,98,URtlZakvFHtI1jn0B9pmfZzDMwe5_HYHxGIteUGkws0-Nx3dpOmiRYUObA,Khoái Ngực Lépp,544,I,133,98,False,False,False,False,Challenger
YMAH,VN2,1,gekueN0uZMMiH__dd-V4bpydmbMIIKJSLA3pvYyxaMkbhLXcJlJ3obj4Ug,YMAH,743,I,200,156,False,False,True,False,Challenger
Anh Šai Rồï,Hung,269,GLgk4aYeNTG_-0-9TBkqScKm6iy0jj33MHKCaOnkHGOdE9ylxuOkd-B-DQ,Anh Šai Rồî,731,I,133,89,False,False,False,False,Challenger
Frog Cao thủ,2004,23,yS_JFaRDuW6gXLGlEFXHdnz2HjueF6xCbqIXIbkjZ6VuwXL1AAClFHFUUQ,Frog Cao thủ,544,I,166,133,False,False,True,False,Challenger
52B DQN,2000,185,OF-z-Pa1RYrm2IZzfZ1YE7lc_anhPTZHHvwnnnK73aRk-_4MhgyMVTVAiQ,Bánh Tiêu ú ìii,520,I,78,39,False,False,False,True,Challenger
T1 ANHLONG,long,538,l4pSJpENQC7rsbpa3olWE3KmXkmY9FSZ4ju5obkTR4H-o_6nY5zOR0ZVew,Teddy Nối,740,I,291,247,False,False,True,False,Challenger
GD K1ng,3010,306,K-i6gq1i8p8ULMEvlAqZ8ClDVST7xZ5cQGOSU8r_tKCr73JStM0Az877Fw,GD K1ng,743,I,188,125,False,False,False,False,Challenger
năm tám nếch tơn,VN2,651,DDNjGtJOkdsS7iYnvk6tmxm9h5ZLEslXA2gTcvIwAg-slJHfQ3ImCmc8UA,năm tám nếch tơn,739,I,260,229,False,False,True,False,Challenger
Pythrasse,1545,605,h_9-u3ZvRWhq_sn8NtE0qo0v4be-lC1opGCOrDcoDEJ23R19eOpV8eAEdQ,I am Pythrasse,701,I,112,80,False,False,True,True,Challenger
Arena of Đ,VN2,155,bSxWaEEwzHFL2U-ITKbhx9QYBlOuc8eVL_XOt3mXfbK5eWsPcem2JUFsKQ,Arena of Đ,691,I,163,137,False,False,False,True,Challenger
Sol La Shi,1808,320,9uQEyiBFjnzsx6jV7THMuTAGhHLUHNQfmWw-Rzllg-_mJAUBPKr0_Wn5bA,DJ Shi,734,I,220,183,False,False,False,False,Challenger
Merascylla Ban,VN2,217,71Q3305Dmr70wUo7bjLyYJ6h9Fh5F3EMNJxvEzisdh0zYKjgfrszzTacug,Merascylla Ban,638,I,183,151,False,False,True,False,Challenger
NG Bunnyy,3n0d,12,SXXhlNfmV_9I7Rvj0miX4eQUkjdLydij6AztUqlRzd1z-X7la3-_j8lhdg,NG Bunny,649,I,150,110,False,False,False,True,Challenger
DTS Dylan,VN2,387,arH_oHv3n5ppIFcZ3ic0s6YRVWt3BIy9xTfDC1vama8xxgwDFCQDhxRbiA,DTS Dylan,513,I,118,77,False,False,False,False,Challenger
KẻThứcThời,Phuoc,289,7pOfNr1Gv3vTIC_uWbzs6bnJy9k16fXkfkDD3L3kP1TQmFfKlUmBZzBI0g,SBTC KẻThứcThời,772,I,162,118,False,False,True,False,Challenger
GD nvdzz,nvdzz,5,B6hchuewYiUvKphOnURtFgw2H7CTHpPB2HLYt-sZvetDSkSj07_u8AC67w,GD nvdzz,518,I,144,118,False,False,True,False,Challenger
10pro95,5727,439,24Z1ZiDijN8PodvdBbYkeNGuXci0quc5QmD7Oo6j8xRjNHRfKE4yvSBsJg,RS º ßé Hạt Łu º,588,I,196,157,False,False,True,False,Challenger
Hải Nam Nguyễn,hnam,420,M0WsTw4fO6mfKK7E7WCIMgoupBTh27vBOybQn8TbGNoXJcdEm7bG3xdd-g,namderealest,721,I,112,72,False,False,True,True,Challenger
NuocDaiTinhKhiet,NDTK,291,czAwArWjIseurkMyNIujlumkum3cF-5XaxxI3wHMsc0QiNRWEA0c9kZGVA,NướcĐáiTinhKhiết,868,I,101,70,False,False,False,False,Challenger
Anh 5 Sì Gòn,1997,204,WdGxGjFbrkh8IGjfErUQ6kG6ckU4uQ2aZWcxbPCqudAZzT94ELPud5Y53w,Anh 5 Sì Gòn,565,I,275,235,False,False,True,False,Challenger
beerus,10085,1,bRWcczBHpGnWIo07YcbNoCElYcKL2fW05PyfrFM9oTxY4IJIKVjFVdx_Yg,KhacDat 2k5,695,I,155,111,False,False,True,True,Challenger
youngboy flexing,1411,465,1iT4nQXjgdFvSAF1oyNyeLzRckT61hN_hXHJGRdlP9wU1ljVf167rHWI-Q,youngboy flexing,1008,I,165,99,True,False,False,False,Challenger
VN KOS GiàMàNon,VN2,1,koVFIdNc1iFLGRzdRjerBM-Z1haOM56xvKrdv_WmjxQE6qktktA78VMQ1A,VN KOS GiàMàNon,683,I,186,139,False,False,True,False,Challenger
Bớt Khóc Đi,VN2,370,qfCnKlIblHz4VZl_RSvpPl4SwFm7xxlNE523XDJwOVE-N2gBb2NVfaBYyA,Bớt Khóc Đi,838,I,155,121,False,False,True,False,Challenger
Perfaketo,808,359,mDJwT1WUU1oFJd8WqK_Xg-jW3A6trA71mTiOYtZHzOo3MXySj2aF2K_mig,Perfaketo,1346,I,150,98,True,False,False,False,Challenger
Dean,1711,563,cm0WfGfRDakmZf7egatq6LjO_xaVRxO4RMIj1ilBC93PyQb5bXpqj7HWxQ,Deannn,619,I,141,108,False,False,True,True,Challenger
Ông bố tuổi 25,HGVN2,2,CF8pupkZIIhm_QYggQpUKj1K0geifszY21WkHMVMwgjjduZwzO9UbgZMkg,HaiKhoTinh,826,I,265,201,True,False,False,True,Challenger
TFA Hải An sosad,3009,241,4LQfuk1nPzIiT2oHxf6PZa5H77ElLKiU1_fLD-D7er7ZOMEOZ_jQafA_cw,Hải An x QT,642,I,171,143,False,False,True,True,Challenger
DepTrai1Th,VN2,427,tVGKs9x118R-lhEdq2mtb1t-yXaYu3iDG2pBDgdbxdon1FuPV9Y3bMn7bw,DepTrai1Th,534,I,131,97,False,False,True,False,Challenger
No1 obby,BB1,307,WrsGdlN4RcHNemLHsG4HWFpILmrnTggriLbAWYHFE1QPVz5rhKJ_vh2vyw,No1 Lobby,710,I,108,69,False,False,True,True,Challenger
Orpheus Duck,3108,332,KAxp8ey4OC4qMGns-z1Xcr5PgoWd-7ySM7iT9qh97FIRqqOGQaIxW_araA,Cậu ơi,515,I,143,96,False,False,True,False,Challenger
K3kyo,5750,592,42RbVIAJ-X57cxQXW1mQ9BzMNAPcr_T9_Qaa-TGmnBRIa9mA7nC_RP6KwQ,K3kyo,1023,I,175,130,True,False,False,False,Challenger
KND Khan,1001,977,1JUjyfdb9_fwS-PNGfbSF4mUFF7XveS8KxeqHmgW5z1mKxkUPv7XCvAf3Q,adversary,860,I,182,127,True,False,False,False,Challenger
manhnguyennnnnn1,VN2,63,GEe7xHGOpHoCKzzhhcbmIMKCOUFubokv-c0phsXXlf89KU_XhdK5NqVbNw,Metaladbrr,693,I,189,149,False,False,False,False,Challenger
tungpro523,VN2,593,o_awLcvGAqFG4KoqDFEsOTC50qAkIxCjVIbWGcC5UzThOFMALDylS2-P7A,tungpro523,527,I,118,80,False,False,True,False,Challenger
UDD Noth1ngness,00000,608,IWLFmkD-C6WjWoyUU0sdO6sw0hgQX-hNGw_wTDWxEDSn5tkra9wKfM8-eQ,Drowsiness,633,I,170,124,False,False,True,True,Challenger
HLG Fifi,1005,249,Awt7hFqyOd_kTm4KBhrYdYAEIKjaXPtGYGI4Hx_efPW9fViF4D1__gTtkg,Dòng Máu Họ Đỗ,1008,I,222,138,True,False,False,False,Challenger
280199,VTT,60,fYDWDWTUdu-MjTtm2MWsjkKnDyPkEgHmwebi6IqcbJo0wiMXEoI9IdT7CQ,Won Joon Soo,1512,I,190,124,True,False,False,False,Challenger
KND iCynS,GYJ,21,pzrrPUrEhHY3__hsBrptzGLNv2agyF177LMsjbjIGcfbkdr0t3ce7VEyhQ,KND iCynS,747,I,131,92,False,False,False,False,Challenger
Aokiiiiii,VN2,7,oWn_riqzZ7ZCHR1Rrqwso_BM41H56CYkRaVRPaBRHeLrdXX_AI0zDXautA,Aokiiiiii,675,I,184,153,False,False,True,False,Challenger
Kamisato Ayaka,2521,126,FGyKBOOCTy1fAiiqycZ69unJ1QjNWHf59mK6hMMj2LvcMRImJ4zgZn82nA,Tiểu Linh Lung,590,I,95,69,False,False,True,False,Challenger
KND Finn,2205,425,hk-drGAxIpy5b0EYujUv7e16IwjVihrgVeUKfr9w9gKpNmAwAHfGgPOukQ,KND Finnn,629,I,136,101,False,False,False,False,Challenger
DLoi no Luv,DLoi,539,Guu_-8mnywlHIXD6laPsr8xQ6AcXWGoY_aVMJ9kzLmQCvFbmDrALa-p1Pg,Dloi no Luv,528,I,106,71,False,False,True,True,Challenger
Tụy,2000,220,R3xZW-ufH9mGg35lVegq-OS28YSyJKSFk1NFDMsVqIZrswEDU0WtI4mGiQ,Tụy,579,I,129,104,False,False,True,False,Challenger
GOdDaW,VN2,2,Wa9pFnHrnm8BmtLDBStwthIuGDEHrr5gO2-D4mS6_ngpaL5r_hV_3qWTaQ,GOdDaW,656,I,144,97,False,False,True,False,Challenger
RF Emptyy,VN2,292,-HITkL45AbHrF3rk3B5_66kU8o1U0I4UijI3xwPTaGiUDjm84WSNnTiAYA,RF Emptyy,1224,I,183,114,True,False,False,False,Challenger
met vailz,LwD,23,LWKtchmjkwa9zHPcx67AbybO-4zfJM0KUC6FVbD2Cy3gu5fBkzBJd4AqsA,L Caecus D,537,I,122,88,False,False,True,False,Challenger
HnZ Maris,Maris,630,vxOYquVGdOW7_x1TFp40oJyRrJphzsueA3B32UpQ2ssxHoCd2xkuczMNvQ,Maris Zui Zẻ,1695,I,171,74,False,False,False,False,Challenger
Xmate,2002,10,hS2o28pKz675n_D2C__Wkg6IScqjuFfPSaOgDyRUOYzqtw3JFDEZE_FQ4A,Xmate,570,I,118,81,False,False,True,False,Challenger
Maybenexttime,Siam,77,8-Tr4UPmuFS1JqAGONM3rl8uw-Fnbq5vlD9MNs6QIhB_mvVl_1tg37RgGw,162MèonhàtênMon,674,I,151,115,False,False,False,False,Challenger
HoWinterCat,VN2,372,OTE_mZZL7ToadDJxTDHWeNpZhyc2OgqPG1f_O1hwLORxNNTRnUBsXLCw6Q,HoWinterCat,599,I,96,54,False,False,True,False,Challenger
Ging,1102,252,Ytueq6N7UrHF_SNlWL45oZf_f0vfWLha0XJDrFyzM6QDuiyBVfcnZ73S5Q,07 21 1998,523,I,97,70,False,False,True,True,Challenger
tidien,VN2,341,nNONurLrW0uDlUewgtlztg56CkI420Sob_KKDfU9mZW4EPl1Nwu7s6gxFg,tidien,678,I,106,61,False,False,False,False,Challenger
SVM CườngTĐ,1811,352,rB2suEXzwCR3ORQZ9ZXaZEqmEybDkYgEz95iJEL38rFDsBRBr_DkMDE_Yg,SVM CườngTĐ,568,I,108,83,False,False,True,False,Challenger
ZerefTMT,0501,34,KvNJfU-ZTxowP-cDi0tb5YEyyzLPKHNufO0zTXmzDiBmtY6-9eEZlSX2ZQ,ZerefTMT,523,I,138,91,False,False,True,False,Challenger
HNB  sơnsmaillJP,12345,63,oIq8WMYi4wpEM5Xq3IDzysK0LQP7z0rVB3BUvqWhm-RkxYRvyQaa2J6Brw,HNB SơnSmaill JP,797,I,140,82,False,False,True,False,Challenger
Glory ManUnited,VN2,65,I8fZYKa1SwfbrWLzCll2JAags53j01eiB59t1HF5F4gw9WLA_zI9T16Iug,Glory ManUnited,546,I,183,129,False,False,True,False,Challenger
Death a shadow,VN2,125,nYWjJMWmqPCCq8h5UYLH-6nr9nD4MX3Lotg3eKZLcrOS0tiznqgAEyD5Jw,Death a shadow,617,I,121,96,False,False,True,True,Challenger
